time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
1988-04-30,87.62,21.074666666666666,4.707,1988,4
1988-05-31,55.089999999999996,26.55870967741935,11.186451612903225,1988,5
1988-06-30,22.79,32.146,15.743666666666666,1988,6
1988-07-31,120.96000000000001,31.648064516129033,18.37709677419355,1988,7
1988-08-31,68.92999999999999,32.61806451612903,19.168064516129032,1988,8
1988-09-30,90.91,28.134999999999998,12.696666666666665,1988,9
1988-10-31,38.42,17.988064516129032,3.844516129032258,1988,10
1989-04-30,47.27,20.627333333333336,6.393666666666666,1989,4
1989-05-31,97.12,23.99516129032258,9.766451612903225,1989,5
1989-06-30,100.23,27.491,15.572000000000001,1989,6
1989-07-31,143.16000000000003,30.832580645161293,19.238387096774193,1989,7
1989-08-31,169.22,29.911612903225805,17.903870967741934,1989,8
1989-09-30,41.7,24.169,11.607666666666667,1989,9
1989-10-31,42.15,22.63935483870968,7.825483870967742,1989,10
1990-04-30,83.99000000000001,19.458333333333332,5.881,1990,4
1990-05-31,371.6,21.773548387096774,10.80967741935484,1990,5
1990-06-30,168.61,29.014333333333333,17.819666666666667,1990,6
1990-07-31,156.38,30.076451612903227,19.62709677419355,1990,7
1990-08-31,77.35000000000001,29.858064516129033,18.483548387096775,1990,8
1990-09-30,16.18,28.569000000000003,15.459,1990,9
1990-10-31,96.57,20.90774193548387,5.896774193548388,1990,10
1991-04-30,167.79,21.075,8.596666666666666,1991,4
1991-05-31,135.21,26.73709677419355,15.560967741935483,1991,5
1991-06-30,37.29,30.299666666666667,18.500999999999998,1991,6
1991-07-31,119.82000000000001,32.50806451612903,19.340967741935486,1991,7
1991-08-31,74.62,32.20870967741936,18.13193548387097,1991,8
1991-09-30,139.44,25.91166666666667,14.061666666666667,1991,9
1991-10-31,129.03,21.46483870967742,7.962903225806452,1991,10
1992-04-30,48.63,19.976333333333333,6.667333333333334,1992,4
1992-05-31,54.93,23.23225806451613,10.68741935483871,1992,5
1992-06-30,67.11,27.037,15.384666666666668,1992,6
1992-07-31,167.38,29.72741935483871,19.041290322580643,1992,7
1992-08-31,49.910000000000004,27.52,15.390322580645162,1992,8
1992-09-30,137.77,25.755333333333333,13.017,1992,9
1992-10-31,36.39,20.787419354838708,6.9964516129032255,1992,10
1993-04-30,122.15,16.964000000000002,5.364999999999999,1993,4
1993-05-31,139.34,23.713225806451614,12.04483870967742,1993,5
1993-06-30,204.48000000000002,28.415333333333333,17.392666666666667,1993,6
1993-07-31,315.67,30.99290322580645,21.456129032258065,1993,7
1993-08-31,115.38,30.97483870967742,20.136129032258065,1993,8
1993-09-30,329.15,23.155666666666665,12.006666666666666,1993,9
1993-10-31,44.57,17.90967741935484,6.281612903225806,1993,10
1994-04-30,376.14,19.176,6.365666666666667,1994,4
1994-05-31,66.78,23.823548387096775,10.731935483870968,1994,5
1994-06-30,89.81,29.735,18.654666666666667,1994,6
1994-07-31,57.58,29.937096774193545,18.524516129032257,1994,7
1994-08-31,105.86,29.854193548387098,17.627741935483872,1994,8
1994-09-30,81.06,25.228333333333335,13.102,1994,9
1994-10-31,118.67,20.25774193548387,8.78483870967742,1994,10
1995-04-30,181.31,18.484666666666666,5.202333333333333,1995,4
1995-05-31,290.13,20.927419354838708,10.975161290322582,1995,5
1995-06-30,88.32000000000001,27.567333333333334,17.083000000000002,1995,6
1995-07-31,87.45,31.357741935483872,19.539677419354838,1995,7
1995-08-31,95.88,32.75064516129032,20.912258064516127,1995,8
1995-09-30,35.68,24.776333333333334,12.445,1995,9
1995-10-31,41.980000000000004,21.680967741935483,7.113548387096775,1995,10
1996-04-30,151.54,18.257,4.472666666666667,1996,4
1996-05-31,183.87,24.58483870967742,13.560322580645161,1996,5
1996-06-30,82.47,28.071666666666665,17.192666666666664,1996,6
1996-07-31,171.35999999999999,28.912580645161288,18.500645161290322,1996,7
1996-08-31,61.019999999999996,29.300322580645158,18.719032258064516,1996,8
1996-09-30,137.8,24.026666666666664,12.485000000000001,1996,9
1996-10-31,77.13,20.248387096774195,7.375483870967742,1996,10
1997-04-30,68.98,16.302,3.7896666666666667,1997,4
1997-05-31,176.18,21.891290322580645,8.944193548387096,1997,5
1997-06-30,94.73,27.141666666666666,16.893,1997,6
1997-07-31,13.76,31.518064516129034,19.628064516129033,1997,7
1997-08-31,111.78999999999999,29.300645161290323,17.75032258064516,1997,8
1997-09-30,67.68,26.40266666666667,14.422666666666666,1997,9
1997-10-31,83.22,20.23774193548387,8.208387096774194,1997,10
1998-04-30,109.79,17.99566666666667,6.281333333333333,1998,4
1998-05-31,75.79,27.20967741935484,14.705806451612903,1998,5
1998-06-30,303.03000000000003,28.338,17.221666666666668,1998,6
1998-07-31,223.75,29.683548387096774,20.675483870967742,1998,7
1998-08-31,43.269999999999996,30.511935483870968,19.710967741935484,1998,8
1998-09-30,132.06,28.291,16.801333333333336,1998,9
1998-10-31,190.01,20.9541935483871,8.946774193548388,1998,10
1999-04-30,107.87,19.392999999999997,8.435333333333334,1999,4
1999-05-31,135.6,23.950967741935486,12.046451612903226,1999,5
1999-06-30,97.93,27.869333333333334,17.439666666666668,1999,6
1999-07-31,34.16,33.06193548387097,21.259032258064515,1999,7
1999-08-31,36.71,31.377741935483872,18.179032258064513,1999,8
1999-09-30,33.519999999999996,26.779999999999998,12.059666666666667,1999,9
1999-10-31,38.7,21.554193548387097,6.747419354838709,1999,10
2000-04-30,14.059999999999999,20.205666666666666,5.285666666666667,2000,4
2000-05-31,163.81,26.059354838709677,14.046129032258065,2000,5
2000-06-30,142.82,26.942999999999998,16.428333333333335,2000,6
2000-07-31,106.15,29.980967741935483,19.81,2000,7
2000-08-31,107.88,33.26483870967742,20.79032258064516,2000,8
2000-09-30,62.28,28.154333333333334,13.394,2000,9
2000-10-31,98.69,22.38741935483871,9.71032258064516,2000,10
2001-04-30,132.03,22.861666666666668,9.876,2001,4
2001-05-31,185.85,24.549999999999997,13.139032258064516,2001,5
2001-06-30,156.55,28.066,16.463,2001,6
2001-07-31,118.05999999999999,31.562580645161294,20.899354838709677,2001,7
2001-08-31,75.15,31.524838709677418,19.449354838709677,2001,8
2001-09-30,102.5,25.915333333333333,13.138333333333332,2001,9
2001-10-31,145.93,19.868387096774192,7.420967741935483,2001,10
2002-04-30,133.03,20.30933333333333,7.1146666666666665,2002,4
