time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
1992-05-31,70.51,21.463548387096775,6.609677419354839,1992,5
1992-06-30,46.38,23.512666666666668,10.05,1992,6
1992-07-31,99.32,23.418064516129032,12.013870967741935,1992,7
1992-08-31,95.5,24.036129032258064,11.158064516129032,1992,8
1992-09-30,243.68,19.580666666666666,8.118666666666666,1992,9
1992-10-31,32.39,13.558064516129033,1.8729032258064517,1992,10
1993-04-30,118.1,10.493,-0.9573333333333334,1993,4
1993-05-31,164.86,19.23225806451613,7.329677419354839,1993,5
1993-06-30,205.13,22.555999999999997,11.143,1993,6
1993-07-31,153.24,25.626774193548385,14.833870967741936,1993,7
1993-08-31,100.71000000000001,25.836451612903225,14.651612903225805,1993,8
1993-09-30,81.34,17.248,6.029333333333333,1993,9
1993-10-31,47.79,13.43483870967742,1.376774193548387,1993,10
1994-04-30,131.27,13.160333333333334,0.007333333333333306,1994,4
1994-05-31,48.64,21.541290322580643,6.384193548387096,1994,5
1994-06-30,90.99,26.807000000000002,13.148333333333333,1994,6
1994-07-31,196.85999999999999,25.664193548387097,14.086129032258064,1994,7
1994-08-31,75.74000000000001,23.942580645161293,12.45032258064516,1994,8
1994-09-30,112.53999999999999,22.295333333333335,10.931666666666667,1994,9
1994-10-31,39.24,15.485161290322582,4.316451612903226,1994,10
1995-04-30,72.34,9.676666666666668,-1.787,1995,4
1995-05-31,83.80000000000001,19.593548387096774,6.301290322580646,1995,5
1995-06-30,46.75,27.644,14.014000000000001,1995,6
1995-07-31,77.06,28.18,15.380322580645162,1995,7
1995-08-31,281.95,27.511612903225807,17.551290322580645,1995,8
1995-09-30,72.14,20.461666666666666,7.3406666666666665,1995,9
1995-10-31,148.81,13.839677419354837,3.5970967741935485,1995,10
1996-04-30,87.8,10.519333333333332,-1.8083333333333333,1996,4
1996-05-31,61.75,17.554516129032255,5.47,1996,5
1996-06-30,178.44,24.255,13.103666666666667,1996,6
1996-07-31,113.28,24.995806451612903,12.995806451612903,1996,7
1996-08-31,73.09,26.51258064516129,13.52741935483871,1996,8
1996-09-30,48.02,20.942,9.357333333333335,1996,9
1996-10-31,76.45,14.60774193548387,2.046774193548387,1996,10
1997-04-30,47.370000000000005,12.073666666666666,-1.0663333333333334,1997,4
1997-05-31,66.3,16.261612903225807,3.594193548387097,1997,5
1997-06-30,100.67999999999999,25.714,12.699666666666667,1997,6
1997-07-31,135.29,25.848064516129032,14.202903225806452,1997,7
1997-08-31,88.93,23.22225806451613,12.136451612903226,1997,8
1997-09-30,86.03,21.156333333333336,9.431000000000001,1997,9
1997-10-31,58.15,14.604516129032259,2.8783870967741936,1997,10
1998-04-30,36.26,15.535666666666666,1.9493333333333334,1998,4
1998-05-31,81.88,23.32193548387097,9.727741935483872,1998,5
1998-06-30,203.46,23.496666666666666,12.078333333333335,1998,6
1998-07-31,31.49,27.356129032258064,14.533548387096776,1998,7
1998-08-31,128.57,26.268387096774195,14.496451612903225,1998,8
1998-09-30,70.69,24.535,10.135,1998,9
1998-10-31,46.79,15.151612903225805,3.648387096774193,1998,10
1999-04-30,110.27,14.732333333333335,2.1396666666666664,1999,4
1999-05-31,114.95,20.850322580645162,8.475483870967743,1999,5
1999-06-30,113.67999999999999,24.939666666666668,12.467333333333332,1999,6
1999-07-31,201.32,28.498709677419356,16.45741935483871,1999,7
